,day_num,place,product,cost,date,competitors_price,year,month,day,place_0,place_1,place_2,place_3,place_4,weather
556,17,2,0,10.625966271673171,2218-10-14,16.37112616850482,2218,10,14,0,0,1,0,0,1
557,18,2,0,10.625966271673171,2218-10-15,16.507310830753696,2218,10,15,0,0,1,0,0,1
558,19,2,0,11.604421835006114,2218-10-16,16.863235729787082,2218,10,16,0,0,1,0,0,0
559,20,2,0,11.604421835006114,2218-10-17,16.5998011820806,2218,10,17,0,0,1,0,0,0
560,21,2,0,11.604421835006114,2218-10-18,16.852014140681582,2218,10,18,0,0,1,0,0,0
561,22,2,0,11.604421835006114,2218-10-19,16.476078458027693,2218,10,19,0,0,1,0,0,1
562,23,2,0,11.604421835006114,2218-10-20,16.83158578697792,2218,10,20,0,0,1,0,0,1
563,24,2,0,11.604421835006114,2218-10-21,16.42974142350947,2218,10,21,0,0,1,0,0,1
564,25,2,0,11.604421835006114,2218-10-22,16.284880746242088,2218,10,22,0,0,1,0,0,0
565,26,2,0,11.604421835006114,2218-10-23,16.073596608026673,2218,10,23,0,0,1,0,0,1
566,27,2,0,11.604421835006114,2218-10-24,16.45882059294934,2218,10,24,0,0,1,0,0,1
567,28,2,0,11.604421835006114,2218-10-25,16.673233023705638,2218,10,25,0,0,1,0,0,1
568,29,2,0,11.604421835006114,2218-10-26,16.54601088435953,2218,10,26,0,0,1,0,0,1
569,30,2,0,11.604421835006114,2218-10-27,16.857164435443323,2218,10,27,0,0,1,0,0,0
570,31,2,0,11.604421835006114,2218-10-28,16.663371967741938,2218,10,28,0,0,1,0,0,0
571,32,2,0,11.604421835006114,2218-10-29,16.316093584227893,2218,10,29,0,0,1,0,0,0
572,33,2,0,11.604421835006114,2218-10-30,16.50912521253489,2218,10,30,0,0,1,0,0,1
573,34,2,0,11.604421835006114,2218-10-31,16.079263320322337,2218,10,31,0,0,1,0,0,0
574,35,2,0,11.604421835006114,2218-11-01,16.063051028032096,2218,11,1,0,0,1,0,0,0
575,36,2,0,11.604421835006114,2218-11-02,16.90035425266241,2218,11,2,0,0,1,0,0,0
576,37,2,0,11.139825039875186,2218-11-03,16.29150046331511,2218,11,3,0,0,1,0,0,1
577,38,2,0,11.139825039875186,2218-11-04,16.42108689099151,2218,11,4,0,0,1,0,0,0
578,39,2,0,11.139825039875186,2218-11-05,16.652983061716537,2218,11,5,0,0,1,0,0,1
579,40,2,0,11.139825039875186,2218-11-06,16.862248608217136,2218,11,6,0,0,1,0,0,0
580,41,2,0,11.139825039875186,2218-11-07,16.080493436780156,2218,11,7,0,0,1,0,0,1
581,42,2,0,11.139825039875186,2218-11-08,16.390440020728843,2218,11,8,0,0,1,0,0,1
582,43,2,0,11.139825039875186,2218-11-09,16.35129895016767,2218,11,9,0,0,1,0,0,1
583,44,2,0,11.139825039875186,2218-11-10,16.526324141586645,2218,11,10,0,0,1,0,0,1
584,45,2,0,11.139825039875186,2218-11-11,16.282939590505837,2218,11,11,0,0,1,0,0,1
585,46,2,0,11.139825039875186,2218-11-12,16.516259691091633,2218,11,12,0,0,1,0,0,1
586,47,2,0,11.139825039875186,2218-11-13,16.310285073103053,2218,11,13,0,0,1,0,0,0
587,48,2,0,11.139825039875186,2218-11-14,16.606091891685587,2218,11,14,0,0,1,0,0,1
588,49,2,0,11.139825039875186,2218-11-15,16.8148691286856,2218,11,15,0,0,1,0,0,1
589,50,2,0,11.139825039875186,2218-11-16,16.79501767971678,2218,11,16,0,0,1,0,0,0
590,51,2,0,11.139825039875186,2218-11-17,16.632277644113454,2218,11,17,0,0,1,0,0,0
591,52,2,0,11.139825039875186,2218-11-18,16.888375086539508,2218,11,18,0,0,1,0,0,0
592,53,2,0,11.139825039875186,2218-11-19,16.20718379941487,2218,11,19,0,0,1,0,0,1
593,54,2,0,11.139825039875186,2218-11-20,16.84109169349894,2218,11,20,0,0,1,0,0,1
594,55,2,0,12.732004213363169,2218-11-21,16.352908394634447,2218,11,21,0,0,1,0,0,0
595,56,2,0,12.732004213363169,2218-11-22,16.76476206152178,2218,11,22,0,0,1,0,0,0
596,57,2,0,12.732004213363169,2218-11-23,16.477378293638505,2218,11,23,0,0,1,0,0,1
597,58,2,0,12.732004213363169,2218-11-24,16.59491121064892,2218,11,24,0,0,1,0,0,1
598,59,2,0,12.732004213363169,2218-11-25,16.81855567163037,2218,11,25,0,0,1,0,0,1
599,60,2,0,12.732004213363169,2218-11-26,16.879034929943515,2218,11,26,0,0,1,0,0,0
600,61,2,0,12.732004213363169,2218-11-27,17.05701942085649,2218,11,27,0,0,1,0,0,0
601,62,2,0,12.732004213363169,2218-11-28,17.05477210286996,2218,11,28,0,0,1,0,0,0
602,63,2,0,12.732004213363169,2218-11-29,16.815896177416857,2218,11,29,0,0,1,0,0,0
603,64,2,0,12.732004213363169,2218-11-30,16.665323397465055,2218,11,30,0,0,1,0,0,1
604,65,2,0,12.732004213363169,2218-12-01,16.976532878331977,2218,12,1,0,0,1,0,0,0
605,66,2,0,12.732004213363169,2218-12-02,17.09743941240554,2218,12,2,0,0,1,0,0,1
606,67,2,0,12.732004213363169,2218-12-03,16.622522290596386,2218,12,3,0,0,1,0,0,0
607,68,2,0,12.732004213363169,2218-12-04,17.069432103701793,2218,12,4,0,0,1,0,0,0
608,69,2,0,12.732004213363169,2218-12-05,16.922054313522725,2218,12,5,0,0,1,0,0,0
609,70,2,0,12.732004213363169,2218-12-06,16.721771118222417,2218,12,6,0,0,1,0,0,0
610,71,2,0,12.732004213363169,2218-12-07,16.901927922658118,2218,12,7,0,0,1,0,0,0
611,72,2,0,12.732004213363169,2218-12-08,16.422530006389916,2218,12,8,0,0,1,0,0,0
612,73,2,0,10.089391771300711,2218-12-09,16.900427039148408,2218,12,9,0,0,1,0,0,1
613,74,2,0,10.089391771300711,2218-12-10,16.545768166046003,2218,12,10,0,0,1,0,0,0
614,75,2,0,10.089391771300711,2218-12-11,17.049136081768484,2218,12,11,0,0,1,0,0,1
615,76,2,0,10.089391771300711,2218-12-12,16.940671964032354,2218,12,12,0,0,1,0,0,0
616,77,2,0,10.089391771300711,2218-12-13,17.046245234162775,2218,12,13,0,0,1,0,0,1
617,78,2,0,10.089391771300711,2218-12-14,16.550511271633425,2218,12,14,0,0,1,0,0,0
618,79,2,0,10.089391771300711,2218-12-15,17.007227738928286,2218,12,15,0,0,1,0,0,1
619,80,2,0,10.089391771300711,2218-12-16,16.704637186827952,2218,12,16,0,0,1,0,0,0
620,81,2,0,10.089391771300711,2218-12-17,16.642221942173865,2218,12,17,0,0,1,0,0,0
621,82,2,0,10.089391771300711,2218-12-18,16.968309784434883,2218,12,18,0,0,1,0,0,1
622,83,2,0,10.089391771300711,2218-12-19,16.833951927865936,2218,12,19,0,0,1,0,0,1
623,84,2,0,10.089391771300711,2218-12-20,16.966033804090277,2218,12,20,0,0,1,0,0,1
624,85,2,0,10.089391771300711,2218-12-21,16.87115031475544,2218,12,21,0,0,1,0,0,0
625,86,2,0,10.089391771300711,2218-12-22,16.732307840309698,2218,12,22,0,0,1,0,0,0
626,87,2,0,10.089391771300711,2218-12-23,16.83876238869824,2218,12,23,0,0,1,0,0,1
627,88,2,0,10.089391771300711,2218-12-24,17.025247677682685,2218,12,24,0,0,1,0,0,0
628,89,2,0,10.089391771300711,2218-12-25,16.791363668729904,2218,12,25,0,0,1,0,0,1
629,90,2,0,10.089391771300711,2218-12-26,16.919310343024275,2218,12,26,0,0,1,0,0,0
630,1,2,1,20.611102836173018,2218-09-28,31.68654006262939,2218,9,28,0,0,1,0,0,0
631,2,2,1,20.611102836173018,2218-09-29,32.205705756707545,2218,9,29,0,0,1,0,0,0
632,3,2,1,20.611102836173018,2218-09-30,31.728536656884106,2218,9,30,0,0,1,0,0,0
633,4,2,1,20.611102836173018,2218-10-01,31.994690889091864,2218,10,1,0,0,1,0,0,0
634,5,2,1,20.611102836173018,2218-10-02,32.004921836033596,2218,10,2,0,0,1,0,0,0
635,6,2,1,20.611102836173018,2218-10-03,32.18397216036168,2218,10,3,0,0,1,0,0,0
636,7,2,1,20.611102836173018,2218-10-04,31.248242226269177,2218,10,4,0,0,1,0,0,0
637,8,2,1,20.611102836173018,2218-10-05,31.393964412833135,2218,10,5,0,0,1,0,0,1
638,9,2,1,20.611102836173018,2218-10-06,32.0469988301473,2218,10,6,0,0,1,0,0,0
639,10,2,1,20.611102836173018,2218-10-07,31.877390413243386,2218,10,7,0,0,1,0,0,0
640,11,2,1,20.118787205747285,2218-10-08,31.2425873696161,2218,10,8,0,0,1,0,0,1
641,12,2,1,20.118787205747285,2218-10-09,32.095869381022055,2218,10,9,0,0,1,0,0,0
642,13,2,1,20.118787205747285,2218-10-10,32.08146661163082,2218,10,10,0,0,1,0,0,1
643,14,2,1,20.118787205747285,2218-10-11,31.97815254067105,2218,10,11,0,0,1,0,0,1
644,15,2,1,20.118787205747285,2218-10-12,31.0825967535924,2218,10,12,0,0,1,0,0,0
645,16,2,1,20.118787205747285,2218-10-13,31.10015161653878,2218,10,13,0,0,1,0,0,1
646,17,2,1,20.118787205747285,2218-10-14,32.15971312944831,2218,10,14,0,0,1,0,0,1
647,18,2,1,20.118787205747285,2218-10-15,31.993831083854715,2218,10,15,0,0,1,0,0,1
648,19,2,1,20.118787205747285,2218-10-16,32.06854808811325,2218,10,16,0,0,1,0,0,0
649,20,2,1,20.118787205747285,2218-10-17,31.941218985415347,2218,10,17,0,0,1,0,0,0
650,21,2,1,20.020722956001897,2218-10-18,32.083013477045895,2218,10,18,0,0,1,0,0,0
651,22,2,1,20.020722956001897,2218-10-19,32.024666182629495,2218,10,19,0,0,1,0,0,1
652,23,2,1,20.020722956001897,2218-10-20,32.17295153923018,2218,10,20,0,0,1,0,0,1
653,24,2,1,20.020722956001897,2218-10-21,30.984931469858076,2218,10,21,0,0,1,0,0,1
654,25,2,1,20.020722956001897,2218-10-22,32.024616102037086,2218,10,22,0,0,1,0,0,0
655,26,2,1,20.020722956001897,2218-10-23,32.02528218114609,2218,10,23,0,0,1,0,0,1
656,27,2,1,20.020722956001897,2218-10-24,31.161817141515588,2218,10,24,0,0,1,0,0,1
657,28,2,1,20.020722956001897,2218-10-25,32.10409470288482,2218,10,25,0,0,1,0,0,1
658,29,2,1,20.020722956001897,2218-10-26,31.455859899540407,2218,10,26,0,0,1,0,0,1
659,30,2,1,20.020722956001897,2218-10-27,31.94965100240065,2218,10,27,0,0,1,0,0,0
660,31,2,1,20.093017833188142,2218-10-28,31.694840253278052,2218,10,28,0,0,1,0,0,0
661,32,2,1,20.093017833188142,2218-10-29,31.975130456536178,2218,10,29,0,0,1,0,0,0
662,33,2,1,20.093017833188142,2218-10-30,32.13240759580894,2218,10,30,0,0,1,0,0,1
663,34,2,1,20.093017833188142,2218-10-31,32.18675902921794,2218,10,31,0,0,1,0,0,0
664,35,2,1,20.093017833188142,2218-11-01,32.09715471999314,2218,11,1,0,0,1,0,0,0
665,36,2,1,20.093017833188142,2218-11-02,31.544068985904158,2218,11,2,0,0,1,0,0,0
666,37,2,1,20.093017833188142,2218-11-03,31.54059650598471,2218,11,3,0,0,1,0,0,1
667,38,2,1,20.093017833188142,2218-11-04,30.971926675877427,2218,11,4,0,0,1,0,0,0
668,39,2,1,20.093017833188142,2218-11-05,31.9463343926662,2218,11,5,0,0,1,0,0,1
669,40,2,1,20.093017833188142,2218-11-06,31.930212661365065,2218,11,6,0,0,1,0,0,0
670,41,2,1,21.723609561944677,2218-11-07,32.29061182197192,2218,11,7,0,0,1,0,0,1
671,42,2,1,21.723609561944677,2218-11-08,32.000507920464976,2218,11,8,0,0,1,0,0,1
672,43,2,1,21.723609561944677,2218-11-09,32.20287319388439,2218,11,9,0,0,1,0,0,1
673,44,2,1,21.723609561944677,2218-11-10,31.472429478828865,2218,11,10,0,0,1,0,0,1
674,45,2,1,21.723609561944677,2218-11-11,32.041346341102084,2218,11,11,0,0,1,0,0,1
675,46,2,1,21.723609561944677,2218-11-12,31.127305604936986,2218,11,12,0,0,1,0,0,1
676,47,2,1,21.723609561944677,2218-11-13,32.452022852472155,2218,11,13,0,0,1,0,0,0
677,48,2,1,21.723609561944677,2218-11-14,32.33882510150871,2218,11,14,0,0,1,0,0,1
678,49,2,1,21.723609561944677,2218-11-15,32.09365610670429,2218,11,15,0,0,1,0,0,1
679,50,2,1,21.723609561944677,2218-11-16,31.65923111166344,2218,11,16,0,0,1,0,0,0
680,51,2,1,18.072754817883084,2218-11-17,32.07592097592451,2218,11,17,0,0,1,0,0,0
681,52,2,1,18.072754817883084,2218-11-18,31.939494731693273,2218,11,18,0,0,1,0,0,0
682,53,2,1,18.072754817883084,2218-11-19,32.57713506080324,2218,11,19,0,0,1,0,0,1
683,54,2,1,18.072754817883084,2218-11-20,32.255704556825556,2218,11,20,0,0,1,0,0,1
684,55,2,1,18.072754817883084,2218-11-21,31.66126775797841,2218,11,21,0,0,1,0,0,0
685,56,2,1,18.072754817883084,2218-11-22,32.53195756216072,2218,11,22,0,0,1,0,0,0
686,57,2,1,18.072754817883084,2218-11-23,31.242327288523168,2218,11,23,0,0,1,0,0,1
687,58,2,1,18.072754817883084,2218-11-24,32.47977863400065,2218,11,24,0,0,1,0,0,1
688,59,2,1,18.072754817883084,2218-11-25,32.23746362994349,2218,11,25,0,0,1,0,0,1
689,60,2,1,18.072754817883084,2218-11-26,32.219669822182645,2218,11,26,0,0,1,0,0,0
690,61,2,1,16.250920422798778,2218-11-27,32.2168408301833,2218,11,27,0,0,1,0,0,0
691,62,2,1,16.250920422798778,2218-11-28,32.52985159029072,2218,11,28,0,0,1,0,0,0
692,63,2,1,16.250920422798778,2218-11-29,32.19728294527703,2218,11,29,0,0,1,0,0,0
693,64,2,1,16.250920422798778,2218-11-30,31.5515246761095,2218,11,30,0,0,1,0,0,1
694,65,2,1,16.250920422798778,2218-12-01,32.6460804304231,2218,12,1,0,0,1,0,0,0
695,66,2,1,16.250920422798778,2218-12-02,31.944643269323684,2218,12,2,0,0,1,0,0,1
696,67,2,1,16.250920422798778,2218-12-03,32.60826304492094,2218,12,3,0,0,1,0,0,0
697,68,2,1,16.250920422798778,2218-12-04,32.29073285083048,2218,12,4,0,0,1,0,0,0
698,69,2,1,16.250920422798778,2218-12-05,32.572582695685576,2218,12,5,0,0,1,0,0,0
699,70,2,1,16.250920422798778,2218-12-06,32.190175618475706,2218,12,6,0,0,1,0,0,0
700,71,2,1,17.40796348632585,2218-12-07,32.18858343598874,2218,12,7,0,0,1,0,0,0
701,72,2,1,17.40796348632585,2218-12-08,32.15956165508245,2218,12,8,0,0,1,0,0,0
702,73,2,1,17.40796348632585,2218-12-09,32.151325180043834,2218,12,9,0,0,1,0,0,1
703,74,2,1,17.40796348632585,2218-12-10,32.17771247060891,2218,12,10,0,0,1,0,0,0
704,75,2,1,17.40796348632585,2218-12-11,31.82693262394678,2218,12,11,0,0,1,0,0,1
705,76,2,1,17.40796348632585,2218-12-12,32.1041660077948,2218,12,12,0,0,1,0,0,0
706,77,2,1,17.40796348632585,2218-12-13,31.624836913893045,2218,12,13,0,0,1,0,0,1
707,78,2,1,17.40796348632585,2218-12-14,32.40651397191634,2218,12,14,0,0,1,0,0,0
708,79,2,1,17.40796348632585,2218-12-15,32.10102856681014,2218,12,15,0,0,1,0,0,1
709,80,2,1,17.40796348632585,2218-12-16,32.51917240117984,2218,12,16,0,0,1,0,0,0
710,81,2,1,18.103474306106378,2218-12-17,32.49461904226789,2218,12,17,0,0,1,0,0,0
711,82,2,1,18.103474306106378,2218-12-18,32.502325063416,2218,12,18,0,0,1,0,0,1
712,83,2,1,18.103474306106378,2218-12-19,32.267179900118826,2218,12,19,0,0,1,0,0,1
713,84,2,1,18.103474306106378,2218-12-20,32.243690748549795,2218,12,20,0,0,1,0,0,1
714,85,2,1,18.103474306106378,2218-12-21,32.189721091278,2218,12,21,0,0,1,0,0,0
715,86,2,1,18.103474306106378,2218-12-22,31.350894382766267,2218,12,22,0,0,1,0,0,0
716,87,2,1,18.103474306106378,2218-12-23,32.004847637836285,2218,12,23,0,0,1,0,0,1
717,88,2,1,18.103474306106378,2218-12-24,32.184793002536324,2218,12,24,0,0,1,0,0,0
718,89,2,1,18.103474306106378,2218-12-25,32.12124985361038,2218,12,25,0,0,1,0,0,1
719,90,2,1,18.103474306106378,2218-12-26,31.96801671823283,2218,12,26,0,0,1,0,0,0
720,1,2,2,12.53558818022382,2218-09-28,27.646485037206205,2218,9,28,0,0,1,0,0,0
721,2,2,2,12.53558818022382,2218-09-29,26.310873385272515,2218,9,29,0,0,1,0,0,0
722,3,2,2,12.53558818022382,2218-09-30,26.940417096870572,2218,9,30,0,0,1,0,0,0
723,4,2,2,12.53558818022382,2218-10-01,21.958672043046537,2218,10,1,0,0,1,0,0,0
724,5,2,2,12.53558818022382,2218-10-02,26.076068411094642,2218,10,2,0,0,1,0,0,0
725,6,2,2,12.53558818022382,2218-10-03,26.176194557566973,2218,10,3,0,0,1,0,0,0
726,7,2,2,12.53558818022382,2218-10-04,28.25236948455301,2218,10,4,0,0,1,0,0,0
727,8,2,2,12.53558818022382,2218-10-05,28.177651412103444,2218,10,5,0,0,1,0,0,1
728,9,2,2,12.53558818022382,2218-10-06,25.15481603809056,2218,10,6,0,0,1,0,0,0
729,10,2,2,12.53558818022382,2218-10-07,28.266754952859895,2218,10,7,0,0,1,0,0,0
730,11,2,2,12.53558818022382,2218-10-08,22.64637144371268,2218,10,8,0,0,1,0,0,1
731,12,2,2,12.53558818022382,2218-10-09,26.51710447915115,2218,10,9,0,0,1,0,0,0
732,13,2,2,12.53558818022382,2218-10-10,27.14109678598212,2218,10,10,0,0,1,0,0,1
733,14,2,2,12.148364228010388,2218-10-11,28.121986249844426,2218,10,11,0,0,1,0,0,1
734,15,2,2,12.148364228010388,2218-10-12,24.274898885596176,2218,10,12,0,0,1,0,0,0
735,16,2,2,12.148364228010388,2218-10-13,27.149481544738904,2218,10,13,0,0,1,0,0,1
736,17,2,2,12.148364228010388,2218-10-14,28.299358952863688,2218,10,14,0,0,1,0,0,1
737,18,2,2,12.148364228010388,2218-10-15,28.101828381913926,2218,10,15,0,0,1,0,0,1
738,19,2,2,12.148364228010388,2218-10-16,27.56687692654847,2218,10,16,0,0,1,0,0,0
739,20,2,2,12.148364228010388,2218-10-17,27.657574573871383,2218,10,17,0,0,1,0,0,0
740,21,2,2,12.148364228010388,2218-10-18,28.455087637821865,2218,10,18,0,0,1,0,0,0
741,22,2,2,12.148364228010388,2218-10-19,28.037939942318822,2218,10,19,0,0,1,0,0,1
742,23,2,2,12.148364228010388,2218-10-20,23.126056534020826,2218,10,20,0,0,1,0,0,1
743,24,2,2,12.148364228010388,2218-10-21,28.44543104409704,2218,10,21,0,0,1,0,0,1
744,25,2,2,12.148364228010388,2218-10-22,22.606446353264108,2218,10,22,0,0,1,0,0,0
745,26,2,2,12.148364228010388,2218-10-23,27.46858158735609,2218,10,23,0,0,1,0,0,1
746,27,2,2,11.805295332856259,2218-10-24,28.362120799807553,2218,10,24,0,0,1,0,0,1
747,28,2,2,11.805295332856259,2218-10-25,28.517854407324222,2218,10,25,0,0,1,0,0,1
748,29,2,2,11.805295332856259,2218-10-26,25.97948207249253,2218,10,26,0,0,1,0,0,1
749,30,2,2,11.805295332856259,2218-10-27,25.51280291843571,2218,10,27,0,0,1,0,0,0
750,31,2,2,11.805295332856259,2218-10-28,29.032271225043058,2218,10,28,0,0,1,0,0,0
751,32,2,2,11.805295332856259,2218-10-29,25.66459838905851,2218,10,29,0,0,1,0,0,0
752,33,2,2,11.805295332856259,2218-10-30,22.762406217054117,2218,10,30,0,0,1,0,0,1
753,34,2,2,11.805295332856259,2218-10-31,28.804673581987014,2218,10,31,0,0,1,0,0,0
754,35,2,2,11.805295332856259,2218-11-01,21.92801779058848,2218,11,1,0,0,1,0,0,0
755,36,2,2,11.805295332856259,2218-11-02,20.635776642739668,2218,11,2,0,0,1,0,0,0
756,37,2,2,11.805295332856259,2218-11-03,28.2656294927786,2218,11,3,0,0,1,0,0,1
757,38,2,2,11.805295332856259,2218-11-04,25.01836687128598,2218,11,4,0,0,1,0,0,0
758,39,2,2,11.805295332856259,2218-11-05,25.116745224608223,2218,11,5,0,0,1,0,0,1
759,40,2,2,14.899119186946832,2218-11-06,25.60247501322282,2218,11,6,0,0,1,0,0,0
760,41,2,2,14.899119186946832,2218-11-07,29.13143695652097,2218,11,7,0,0,1,0,0,1
761,42,2,2,14.899119186946832,2218-11-08,25.285695434893203,2218,11,8,0,0,1,0,0,1
762,43,2,2,14.899119186946832,2218-11-09,29.094189487142273,2218,11,9,0,0,1,0,0,1
763,44,2,2,14.899119186946832,2218-11-10,23.641425725238193,2218,11,10,0,0,1,0,0,1
764,45,2,2,14.899119186946832,2218-11-11,27.150615683340643,2218,11,11,0,0,1,0,0,1
765,46,2,2,14.899119186946832,2218-11-12,29.07384781382759,2218,11,12,0,0,1,0,0,1
766,47,2,2,14.899119186946832,2218-11-13,22.008612864232617,2218,11,13,0,0,1,0,0,0
767,48,2,2,14.899119186946832,2218-11-14,24.424552900689907,2218,11,14,0,0,1,0,0,1
768,49,2,2,14.899119186946832,2218-11-15,28.00720500612659,2218,11,15,0,0,1,0,0,1
769,50,2,2,14.899119186946832,2218-11-16,28.515381812828284,2218,11,16,0,0,1,0,0,0
770,51,2,2,14.899119186946832,2218-11-17,20.86082528492487,2218,11,17,0,0,1,0,0,0
771,52,2,2,14.899119186946832,2218-11-18,28.33940409638849,2218,11,18,0,0,1,0,0,0
772,53,2,2,10.703900200666885,2218-11-19,25.230236781249527,2218,11,19,0,0,1,0,0,1
773,54,2,2,10.703900200666885,2218-11-20,21.90185994980317,2218,11,20,0,0,1,0,0,1
774,55,2,2,10.703900200666885,2218-11-21,24.97432265004783,2218,11,21,0,0,1,0,0,0
775,56,2,2,10.703900200666885,2218-11-22,20.40322735266101,2218,11,22,0,0,1,0,0,0
776,57,2,2,10.703900200666885,2218-11-23,27.898166154623844,2218,11,23,0,0,1,0,0,1
777,58,2,2,10.703900200666885,2218-11-24,25.80795031795459,2218,11,24,0,0,1,0,0,1
778,59,2,2,10.703900200666885,2218-11-25,27.066276565602955,2218,11,25,0,0,1,0,0,1
779,60,2,2,10.703900200666885,2218-11-26,29.043907736932844,2218,11,26,0,0,1,0,0,0
780,61,2,2,10.703900200666885,2218-11-27,28.730616240481694,2218,11,27,0,0,1,0,0,0
781,62,2,2,10.703900200666885,2218-11-28,22.581524297699005,2218,11,28,0,0,1,0,0,0
782,63,2,2,10.703900200666885,2218-11-29,28.943065270727637,2218,11,29,0,0,1,0,0,0
783,64,2,2,10.703900200666885,2218-11-30,29.222873024384757,2218,11,30,0,0,1,0,0,1
784,65,2,2,10.703900200666885,2218-12-01,22.48633640832852,2218,12,1,0,0,1,0,0,0
785,66,2,2,17.25112153131464,2218-12-02,23.650195076356276,2218,12,2,0,0,1,0,0,1
786,67,2,2,17.25112153131464,2218-12-03,24.50156793670201,2218,12,3,0,0,1,0,0,0
787,68,2,2,17.25112153131464,2218-12-04,28.89193415818219,2218,12,4,0,0,1,0,0,0
788,69,2,2,17.25112153131464,2218-12-05,28.86873241158618,2218,12,5,0,0,1,0,0,0
789,70,2,2,17.25112153131464,2218-12-06,25.362003394958084,2218,12,6,0,0,1,0,0,0
790,71,2,2,17.25112153131464,2218-12-07,28.99796047279878,2218,12,7,0,0,1,0,0,0
791,72,2,2,17.25112153131464,2218-12-08,26.839443804109465,2218,12,8,0,0,1,0,0,0
792,73,2,2,17.25112153131464,2218-12-09,25.142589472002975,2218,12,9,0,0,1,0,0,1
793,74,2,2,17.25112153131464,2218-12-10,27.989237419702928,2218,12,10,0,0,1,0,0,0
794,75,2,2,17.25112153131464,2218-12-11,22.455017061856314,2218,12,11,0,0,1,0,0,1
795,76,2,2,17.25112153131464,2218-12-12,29.036274246876495,2218,12,12,0,0,1,0,0,0
796,77,2,2,17.25112153131464,2218-12-13,27.854727134850364,2218,12,13,0,0,1,0,0,1
797,78,2,2,17.25112153131464,2218-12-14,27.985331797930378,2218,12,14,0,0,1,0,0,0
798,79,2,2,16.662787952490604,2218-12-15,27.914211810996775,2218,12,15,0,0,1,0,0,1
799,80,2,2,16.662787952490604,2218-12-16,25.413434715603074,2218,12,16,0,0,1,0,0,0
800,81,2,2,16.662787952490604,2218-12-17,28.664552878005583,2218,12,17,0,0,1,0,0,0
801,82,2,2,16.662787952490604,2218-12-18,25.480758699980584,2218,12,18,0,0,1,0,0,1
802,83,2,2,16.662787952490604,2218-12-19,27.769874196318813,2218,12,19,0,0,1,0,0,1
803,84,2,2,16.662787952490604,2218-12-20,28.614596757864124,2218,12,20,0,0,1,0,0,1
804,85,2,2,16.662787952490604,2218-12-21,27.85517896846399,2218,12,21,0,0,1,0,0,0
805,86,2,2,16.662787952490604,2218-12-22,22.679937935659364,2218,12,22,0,0,1,0,0,0
806,87,2,2,16.662787952490604,2218-12-23,28.44027644880199,2218,12,23,0,0,1,0,0,1
807,88,2,2,16.662787952490604,2218-12-24,26.931582699005105,2218,12,24,0,0,1,0,0,0
808,89,2,2,16.662787952490604,2218-12-25,28.67430543203609,2218,12,25,0,0,1,0,0,1
809,90,2,2,16.662787952490604,2218-12-26,24.654600804876534,2218,12,26,0,0,1,0,0,0
810,1,3,0,3.4346703885403658,2218-09-28,8.23775457990194,2218,9,28,0,0,0,1,0,1
811,2,3,0,3.4346703885403658,2218-09-29,9.075397054060689,2218,9,29,0,0,0,1,0,1
812,3,3,0,3.4346703885403658,2218-09-30,8.25033850251149,2218,9,30,0,0,0,1,0,1
813,4,3,0,3.4346703885403658,2218-10-01,8.074447661023742,2218,10,1,0,0,0,1,0,0
814,5,3,0,3.4346703885403658,2218-10-02,8.636143118266874,2218,10,2,0,0,0,1,0,1
815,6,3,0,3.4346703885403658,2218-10-03,8.622023617035712,2218,10,3,0,0,0,1,0,1
816,7,3,0,3.4346703885403658,2218-10-04,7.341104797758744,2218,10,4,0,0,0,1,0,1
817,8,3,0,3.4346703885403658,2218-10-05,8.336736236467171,2218,10,5,0,0,0,1,0,1
818,9,3,0,3.4346703885403658,2218-10-06,9.044446604749645,2218,10,6,0,0,0,1,0,0
819,10,3,0,3.4346703885403658,2218-10-07,9.040905119397452,2218,10,7,0,0,0,1,0,0
820,11,3,0,3.4346703885403658,2218-10-08,8.171729390980154,2218,10,8,0,0,0,1,0,0
821,12,3,0,3.4346703885403658,2218-10-09,9.039025869577548,2218,10,9,0,0,0,1,0,0
822,13,3,0,3.4346703885403658,2218-10-10,8.593241056292806,2218,10,10,0,0,0,1,0,0
823,14,3,0,3.4346703885403658,2218-10-11,8.5812550008873,2218,10,11,0,0,0,1,0,1
824,15,3,0,3.4346703885403658,2218-10-12,9.031815295368741,2218,10,12,0,0,0,1,0,1
825,16,3,0,3.4346703885403658,2218-10-13,7.550629635174421,2218,10,13,0,0,0,1,0,1
826,17,3,0,3.4346703885403658,2218-10-14,8.28292225466507,2218,10,14,0,0,0,1,0,1
827,18,3,0,3.4346703885403658,2218-10-15,8.183783243497183,2218,10,15,0,0,0,1,0,1
828,19,3,0,3.1917663896456747,2218-10-16,8.125223241336013,2218,10,16,0,0,0,1,0,1
829,20,3,0,3.1917663896456747,2218-10-17,8.564990190381048,2218,10,17,0,0,0,1,0,1
830,21,3,0,3.1917663896456747,2218-10-18,7.667536374046946,2218,10,18,0,0,0,1,0,1
831,22,3,0,3.1917663896456747,2218-10-19,8.512700893021078,2218,10,19,0,0,0,1,0,1
832,23,3,0,3.1917663896456747,2218-10-20,8.7134374969536,2218,10,20,0,0,0,1,0,0
833,24,3,0,3.1917663896456747,2218-10-21,9.037929133154247,2218,10,21,0,0,0,1,0,0
